,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,fixed acidity_3,volatile acidity_3,citric acid_3,residual sugar_3,chlorides_3,free sulfur dioxide_3,total sulfur dioxide_3,density_3,pH_3,sulphates_3,alcohol_3,quality_3
34,0.05309734513274339,0.136986301369863,0.25,0.06164383561643835,0.15191986644407343,0.16901408450704225,0.15547703180212014,0.41336270190896585,0.5039370078740153,0.1317365269461078,0.12307692307692308,0.3999999999999999,0.011032181530274129,0.007873009173678988,0.015625,0.0013706150658609683,0.004783039989280368,0.005883503417308109,0.005169746657804607,0.4100509557828964,0.41091990624448527,0.01637832347634619,0.06849621304891448,0.20206185567010312
35,0.2831858407079646,0.3595890410958904,0.0,0.31506849315068486,0.12353923205342235,0.056338028169014086,0.04240282685512367,0.6262848751835577,0.5196850393700787,0.1317365269461078,0.18461538461538463,0.6000000000000001,0.09617108957579691,0.06762268730355524,0.0,0.04449086874379893,0.002780952310973922,0.0003322196829445381,0.00023266842888696205,0.6230853187822412,0.42662298253554043,0.01637832347634619,0.10755272544466513,0.38969072164948454
36,0.2831858407079646,0.3287671232876712,0.14,0.10273972602739725,0.12353923205342235,0.02816901408450704,0.03180212014134276,0.5455212922173303,0.5354330708661417,0.1616766467065868,0.36923076923076925,0.6000000000000001,0.09617108957579691,0.05434811281129329,0.0027440000000000008,0.003517186809219944,0.002780952310973922,6.965896577869346e-05,0.00013087599124891614,0.5421332973611044,0.442511891892889,0.02260943942809091,0.24565297054225313,0.38969072164948454
37,0.3097345132743363,0.1780821917808219,0.28,0.0821917808219178,0.09015025041736227,0.16901408450704225,0.08480565371024736,0.4941262848751933,0.38582677165354307,0.2395209580838323,0.19999999999999996,0.8,0.11067492057680829,0.01347948452081173,0.021952000000000006,0.0022916103746670156,0.0012528332030154684,0.005883503417308109,0.0011096494300762805,0.4907112438734025,0.2989599246665544,0.044334154564071124,0.11784166806310284,0.6515463917525773
38,0.09734513274336287,0.6917808219178081,0.09,0.0410958904109589,0.2671118530884808,0.08450704225352114,0.04593639575971732,0.28854625550661694,0.5984251968503935,0.08982035928143708,0.2153846153846155,0.19999999999999996,0.02239911195935695,0.36553919967209314,0.0007289999999999999,0.0007106892934093909,0.02230064846463859,0.0009162833190889678,0.00027521659065101296,0.28574423601459387,0.5079477226988965,0.009373984108362777,0.12834495598003134,0.07628865979381444
39,0.23893805309734517,0.226027397260274,0.36,0.34246575342465757,0.1035058430717863,0.15492957746478872,0.28621908127208484,0.567547723935391,0.46456692913385833,0.29940119760479045,0.32307692307692304,0.3999999999999999,0.07436397071852206,0.022674722973562517,0.046655999999999996,0.054966955365167,0.0017689635861395582,0.004626962842300139,0.02727254309948568,0.5641934260965336,0.37246806147895295,0.06728349587390253,0.2080552583652672,0.20206185567010312
40,0.23893805309734517,0.226027397260274,0.36,0.34246575342465757,0.1035058430717863,0.15492957746478872,0.28621908127208484,0.567547723935391,0.46456692913385833,0.29940119760479045,0.32307692307692304,0.3999999999999999,0.07436397071852206,0.022674722973562517,0.046655999999999996,0.054966955365167,0.0017689635861395582,0.004626962842300139,0.02727254309948568,0.5641934260965336,0.37246806147895295,0.06728349587390253,0.2080552583652672,0.20206185567010312
41,0.3716814159292037,0.33561643835616434,0.3,0.13013698630136986,0.12687813021702837,0.22535211267605634,0.1413427561837456,0.55286343612336,0.4094488188976375,0.10778443113772454,0.13846153846153864,0.19999999999999996,0.14892527247107154,0.05713334199093792,0.026999999999999996,0.0057002868004639076,0.002980060233303051,0.013160186150190087,0.004023639211805868,0.5494851994914072,0.32054272729200184,0.012143801474197281,0.07794987192684275,0.07628865979381444
42,0.256637168141593,0.25342465753424653,0.2,0.11643835616438356,0.5342237061769616,0.09859154929577466,0.028268551236749116,0.4941262848751933,0.3700787401574801,0.3413173652694611,0.32307692307692304,0.6000000000000001,0.08274110652739956,0.029402290477514234,0.008000000000000002,0.004524936706752838,0.16042550032891,0.0013690665966504753,0.00010473393664997152,0.4907112438734025,0.28479229408574647,0.08702379677307928,0.2080552583652672,0.38969072164948454
43,0.3097345132743363,0.3698630136986301,0.22,0.08904109589041095,0.0951585976627713,0.11267605633802817,0.06007067137809187,0.4941262848751933,0.44094488188976344,0.5209580838323353,0.2923076923076924,0.3999999999999999,0.11067492057680829,0.07248241254973896,0.010648,0.0026641447850822945,0.001432637968263059,0.001950451041803417,0.0004951247139651146,0.4907112438734025,0.34994406902951436,0.2124622821291092,0.1841539161291155,0.20206185567010312
44,0.19469026548672563,0.3767123287671233,0.02,0.06164383561643835,0.06343906510851419,0.056338028169014086,0.0176678445229682,0.4500734214390576,0.5826771653543306,0.1137724550898204,0.1692307692307693,0.3999999999999999,0.05534855059845607,0.07584746450551214,8.000000000000001e-06,0.0013706150658609683,0.0005404357891790642,0.0003322196829445381,4.619396335629677e-05,0.4466926424040274,0.4913045497195344,0.013142914615316328,0.09747591837937272,0.20206185567010312
45,0.0,0.273972602739726,0.15,0.0821917808219178,0.07011686143572621,0.09859154929577466,0.20848056537102472,0.24449339207048126,0.9133858267716533,0.13772455089820365,0.723076923076923,0.19999999999999996,0.0,0.0352256286739864,0.0033749999999999995,0.0022916103746670156,0.0006827609519079005,0.0013690665966504753,0.011368645103711248,0.24197265696653858,0.882437789135812,0.017538660856901814,0.609663952976619,0.07628865979381444
46,0.2743362831858408,0.5582191780821918,0.43,0.08904109589041095,0.17028380634390652,0.295774647887324,0.38162544169611307,0.5088105726872243,0.40157480314960603,0.2395209580838323,0.12307692307692308,0.3999999999999999,0.09157715171773606,0.20688776066660852,0.079507,0.0026641447850822945,0.006487649488933464,0.02852534648637497,0.06137077251179945,0.5053958925217046,0.31330409666034076,0.044334154564071124,0.06849621304891448,0.20206185567010312
47,0.36283185840707965,0.11643835616438356,0.52,0.04794520547945205,0.1686143572621035,0.15492957746478872,0.10954063604240281,0.5014684287812088,0.40157480314960603,0.1497005988023952,0.1692307692307693,0.3999999999999999,0.14306933381399836,0.00574775325015269,0.140608,0.0009043427252114209,0.00631821748536085,0.004626962842300139,0.0020895828966829956,0.4980528316819246,0.31330409666034076,0.019986657564110173,0.09747591837937272,0.20206185567010312
48,0.15929203539823011,0.1917808219178082,0.23,0.04794520547945205,0.09015025041736227,0.056338028169014086,0.021201413427561835,0.42070484581498135,0.47244094488188937,0.13772455089820365,0.12307692307692308,0.3999999999999999,0.04201774296638516,0.01579471737317455,0.012167,0.0009043427252114209,0.0012528332030154684,0.0003322196829445381,6.264150008495133e-05,0.4173763499998344,0.38006688031851776,0.017538660856901814,0.06849621304891448,0.20206185567010312
49,0.08849557522123891,0.13013698630136986,0.37,0.03424657534246575,0.1035058430717863,0.15492957746478872,0.31802120141342755,0.3913362701908909,0.4566929133858264,0.1497005988023952,0.12307692307692308,0.3999999999999999,0.019957459100338745,0.0071179206327626745,0.050653,0.0005412089668253674,0.0017689635861395582,0.004626962842300139,0.03664527754969652,0.3880836000897716,0.3649147444122376,0.019986657564110173,0.06849621304891448,0.20206185567010312
50,0.3716814159292037,0.3698630136986301,0.26,0.0547945205479452,0.1035058430717863,0.04225352112676056,0.06007067137809187,0.516152716593254,0.3228346456692912,0.24550898203592816,0.12307692307692308,0.3999999999999999,0.14892527247107154,0.07248241254973896,0.017576,0.001123780802579324,0.0017689635861395582,0.00016878903246375724,0.0004951247139651146,0.5127404265404998,0.24333771946435345,0.04636917111278502,0.06849621304891448,0.20206185567010312
51,0.17699115044247782,0.273972602739726,0.04,0.08904109589041095,0.0951585976627713,0.09859154929577466,0.03180212014134276,0.40602055800295034,0.5196850393700787,0.17964071856287425,0.15384615384615397,0.6000000000000001,0.04848122665457866,0.0352256286739864,6.400000000000001e-05,0.0026641447850822945,0.001432637968263059,0.0013690665966504753,0.00013087599124891614,0.40272703282408173,0.42662298253554043,0.026884518618197774,0.08760903712188031,0.38969072164948454
52,0.17699115044247782,0.2602739726027397,0.04,0.0821917808219178,0.09348914858096828,0.07042253521126761,0.028268551236749116,0.3986784140969206,0.5118110236220472,0.18562874251497005,0.15384615384615397,0.6000000000000001,0.04848122665457866,0.03126680370031431,6.400000000000001e-05,0.0022916103746670156,0.0013709231051613514,0.0005760260631699651,0.00010473393664997152,0.39540458097562947,0.41874828357770666,0.028403466923855328,0.08760903712188031,0.38969072164948454
53,0.35398230088495575,0.1780821917808219,0.36,0.14383561643835616,0.11519198664440736,0.4084507042253521,0.3992932862190813,0.5088105726872243,0.3622047244094486,0.13772455089820365,0.15384615384615397,0.3999999999999999,0.13734647887754842,0.01347948452081173,0.046655999999999996,0.007056129413136095,0.0023223105262623273,0.07233547757919018,0.06980645309367602,0.5053958925217046,0.27777434022030845,0.017538660856901814,0.08760903712188031,0.20206185567010312
54,0.2654867256637168,0.2671232876712329,0.15,0.13013698630136986,0.16360601001669448,0.4507042253521127,0.23674911660777387,0.3986784140969206,0.3385826771653542,0.17964071856287425,0.2769230769230768,0.6000000000000001,0.08710100060091633,0.03320740915095278,0.0033749999999999995,0.0057002868004639076,0.005827650742696093,0.09627940747012032,0.016107855737122458,0.39540458097562947,0.2569822846203301,0.026884518618197774,0.17254575553955528,0.38969072164948454
55,0.2743362831858408,0.3424657534246575,0.04,0.19863013698630136,0.12020033388981635,0.33802816901408456,0.13780918727915192,0.567547723935391,0.47244094488188937,0.1197604790419162,0.1692307692307693,0.3999999999999999,0.09157715171773606,0.06001140368854537,6.400000000000001e-05,0.014542271509094727,0.0025908931545353905,0.041859680051011795,0.0037663201926076977,0.5641934260965336,0.38006688031851776,0.014181203739849876,0.09747591837937272,0.20206185567010312
56,0.49557522123893805,0.2054794520547945,0.57,0.17123287671232876,0.09682804674457429,0.04225352112676056,0.014134275618374562,0.516152716593254,0.23622047244094446,0.17964071856287425,0.18461538461538463,0.3999999999999999,0.24573883518091091,0.018353445354620215,0.18519299999999994,0.01036086148649556,0.0014961678454532873,0.00016878903246375724,3.248077782182661e-05,0.5127404265404998,0.17134081996153216,0.026884518618197774,0.10755272544466513,0.20206185567010312
57,0.256637168141593,0.3493150684931507,0.12,0.28767123287671226,0.1652754590984975,0.6901408450704226,0.3674911660777385,0.604258443465497,0.4094488188976375,0.26347305389221565,0.15384615384615397,0.3999999999999999,0.08274110652739956,0.06298381974867245,0.0017279999999999997,0.03543293762855391,0.005988244416794172,0.33489619474503474,0.05513380029699197,0.6009897965145541,0.32054272729200184,0.05281173692372851,0.08760903712188031,0.20206185567010312
58,0.2831858407079646,0.32191780821917804,0.18,0.0958904109589041,0.10684474123539231,0.22535211267605634,0.16961130742049468,0.5455212922173303,0.5433070866141732,0.155688622754491,0.24615384615384617,0.3999999999999999,0.09617108957579691,0.051654194305054746,0.0058319999999999995,0.0030721330831506473,0.0019169354593660153,0.013160186150190087,0.006514716008834937,0.5421332973611044,0.4505263755763247,0.02127582365935578,0.1500034066907406,0.20206185567010312
59,0.23893805309734517,0.18493150684931509,0.31,0.10273972602739725,0.1035058430717863,0.11267605633802817,0.1413427561837456,0.4500734214390576,0.5275590551181102,0.125748502994012,0.15384615384615397,0.6000000000000001,0.07436397071852206,0.014607424978136167,0.029790999999999998,0.003517186809219944,0.0017689635861395582,0.001950451041803417,0.004023639211805868,0.4466926424040274,0.4345441397599481,0.015259422232094349,0.08760903712188031,0.38969072164948454
60,0.3716814159292037,0.1917808219178082,0.4,0.08904109589041095,0.11185308848080133,0.25352112676056343,0.1625441696113074,0.5822320117474362,0.5511811023622046,0.18562874251497005,0.12307692307692308,0.3999999999999999,0.14892527247107154,0.01579471737317455,0.06400000000000002,0.0026641447850822945,0.002153952625230021,0.018373891819626145,0.005816379285665666,0.5789075501460914,0.45858772745221477,0.028403466923855328,0.06849621304891448,0.20206185567010312
61,0.2743362831858408,0.39041095890410954,0.49,0.06164383561643835,0.17195325542570952,0.26760563380281693,0.3745583038869258,0.4941262848751933,0.3700787401574801,0.2275449101796407,0.13846153846153864,0.3999999999999999,0.09157715171773606,0.08288498101752555,0.11764899999999999,0.0013706150658609683,0.006660080211434939,0.021430848740914193,0.05819660507098686,0.4907112438734025,0.28479229408574647,0.04042835924326565,0.07794987192684275,0.20206185567010312
62,0.256637168141593,0.273972602739726,0.16,0.0684931506849315,0.12186978297161938,0.15492957746478872,0.10247349823321555,0.4941262848751933,0.5039370078740153,0.17365269461077845,0.1692307692307693,0.8,0.08274110652739956,0.0352256286739864,0.004096000000000001,0.0016464570554042199,0.002684804789294336,0.004626962842300139,0.0017673437514047212,0.4907112438734025,0.41091990624448527,0.025413033523215472,0.09747591837937272,0.6515463917525773
63,0.21238938053097345,0.4212328767123288,0.05,0.07534246575342465,0.11519198664440736,0.16901408450704225,0.16961130742049468,0.47944199706314805,0.5118110236220472,0.1437125748502994,0.2153846153846155,0.3999999999999999,0.06263195238152298,0.10027367203843976,0.00012500000000000003,0.0019529183115569468,0.0023223105262623273,0.005883503417308109,0.006514716008834937,0.4760324867590846,0.41874828357770666,0.018741187758057658,0.12834495598003134,0.20206185567010312
