,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
53,0.35398230088495575,0.17808219178082194,0.36,0.14383561643835616,0.11519198664440738,0.4084507042253521,0.3992932862190814,0.5088105726872243,0.3622047244094486,0.13772455089820365,0.15384615384615394,0.3999999999999999
54,0.2654867256637168,0.26712328767123295,0.15,0.13013698630136986,0.1636060100166945,0.4507042253521127,0.23674911660777392,0.3986784140969206,0.3385826771653542,0.17964071856287425,0.27692307692307677,0.6000000000000001
55,0.2743362831858408,0.34246575342465757,0.04,0.19863013698630136,0.12020033388981638,0.33802816901408456,0.13780918727915195,0.567547723935391,0.47244094488188937,0.1197604790419162,0.16923076923076927,0.3999999999999999
56,0.49557522123893805,0.20547945205479456,0.57,0.17123287671232876,0.09682804674457432,0.04225352112676056,0.014134275618374565,0.516152716593254,0.23622047244094446,0.17964071856287425,0.1846153846153846,0.3999999999999999
57,0.256637168141593,0.34931506849315075,0.12,0.28767123287671226,0.16527545909849753,0.6901408450704226,0.3674911660777386,0.604258443465497,0.4094488188976375,0.26347305389221565,0.15384615384615394,0.3999999999999999
58,0.2831858407079646,0.3219178082191781,0.18,0.0958904109589041,0.10684474123539234,0.22535211267605634,0.1696113074204947,0.5455212922173303,0.5433070866141732,0.155688622754491,0.2461538461538461,0.3999999999999999
59,0.23893805309734517,0.1849315068493151,0.31,0.10273972602739725,0.10350584307178633,0.11267605633802817,0.14134275618374562,0.4500734214390576,0.5275590551181102,0.125748502994012,0.15384615384615394,0.6000000000000001
60,0.3716814159292037,0.19178082191780826,0.4,0.08904109589041095,0.11185308848080136,0.25352112676056343,0.16254416961130744,0.5822320117474362,0.5511811023622046,0.18562874251497005,0.12307692307692306,0.3999999999999999
61,0.2743362831858408,0.39041095890410965,0.49,0.06164383561643835,0.17195325542570955,0.26760563380281693,0.37455830388692585,0.4941262848751933,0.3700787401574801,0.2275449101796407,0.1384615384615386,0.3999999999999999
62,0.256637168141593,0.27397260273972607,0.16,0.0684931506849315,0.1218697829716194,0.15492957746478872,0.10247349823321558,0.4941262848751933,0.5039370078740153,0.17365269461077845,0.16923076923076927,0.8
63,0.21238938053097345,0.4212328767123289,0.05,0.07534246575342465,0.11519198664440738,0.16901408450704225,0.1696113074204947,0.47944199706314805,0.5118110236220472,0.1437125748502994,0.21538461538461545,0.3999999999999999
64,0.23008849557522126,0.41438356164383566,0.05,0.2568493150684932,0.12353923205342238,0.04225352112676056,0.017667844522968202,0.4500734214390576,0.5275590551181102,0.035928143712574856,0.38461538461538447,0.3999999999999999
65,0.23008849557522126,0.41438356164383566,0.05,0.2568493150684932,0.12353923205342238,0.04225352112676056,0.017667844522968202,0.4500734214390576,0.5275590551181102,0.035928143712574856,0.38461538461538447,0.3999999999999999
66,0.256637168141593,0.27397260273972607,0.11,0.0410958904109589,0.11185308848080136,0.14084507042253522,0.11660777385159014,0.4941262848751933,0.5354330708661417,0.1497005988023952,0.1846153846153846,0.3999999999999999
67,0.17699115044247782,0.40068493150684936,0.07,0.04794520547945205,0.10684474123539234,0.07042253521126761,0.03180212014134277,0.4500734214390576,0.5511811023622046,0.1497005988023952,0.35384615384615364,0.3999999999999999
68,0.4159292035398231,0.13698630136986303,0.57,0.07534246575342465,0.10350584307178633,0.36619718309859156,0.20848056537102477,0.5014684287812088,0.4251968503937005,0.27544910179640725,0.35384615384615364,0.3999999999999999
69,0.3008849557522124,0.40068493150684936,0.05,0.0684931506849315,0.10350584307178633,0.09859154929577466,0.04593639575971733,0.4500734214390576,0.47244094488188937,0.37125748502994016,0.323076923076923,0.6000000000000001
70,0.2743362831858408,0.34931506849315075,0.08,0.0684931506849315,0.10684474123539234,0.19718309859154928,0.07420494699646644,0.48678414096916356,0.4566929133858264,0.125748502994012,0.16923076923076927,0.6000000000000001
71,0.2743362831858408,0.3767123287671234,0.23,0.0821917808219178,0.1268781302170284,0.22535211267605634,0.3180212014134276,0.4500734214390576,0.4566929133858264,0.08982035928143708,0.16923076923076927,0.3999999999999999
72,0.2743362831858408,0.39041095890410965,0.22,0.0684931506849315,0.12020033388981638,0.23943661971830985,0.3109540636042403,0.4427312775330421,0.44881889763779537,0.08982035928143708,0.16923076923076927,0.3999999999999999
73,0.32743362831858414,0.38013698630137,0.26,0.0821917808219178,0.12020033388981638,0.14084507042253522,0.13074204946996468,0.55286343612336,0.44881889763779537,0.1197604790419162,0.12307692307692306,0.19999999999999996
74,0.4513274336283185,0.13698630136986303,0.54,0.1095890410958904,0.13689482470784645,0.3802816901408451,0.2720848056537103,0.6116005873715125,0.4251968503937005,0.2934131736526946,0.1846153846153846,0.3999999999999999
75,0.3716814159292037,0.1986301369863014,0.64,0.08904109589041095,0.13522537562604342,0.11267605633802817,0.12720848056537107,0.6262848751835577,0.6299212598425195,0.1976047904191617,0.323076923076923,0.3999999999999999
76,0.3716814159292037,0.1986301369863014,0.64,0.08904109589041095,0.13522537562604342,0.11267605633802817,0.12720848056537107,0.6262848751835577,0.6299212598425195,0.1976047904191617,0.323076923076923,0.3999999999999999
77,0.19469026548672563,0.4554794520547947,0.0,0.10273972602739725,0.15358931552587649,0.18309859154929578,0.08480565371024737,0.47944199706314805,0.6141732283464565,0.1317365269461078,0.35384615384615364,0.6000000000000001
78,0.18584070796460184,0.43150684931506855,0.12,0.07534246575342465,0.12353923205342238,0.15492957746478872,0.2614840989399294,0.42070484581498135,0.5039370078740153,0.1137724550898204,0.26153846153846144,0.3999999999999999
79,0.32743362831858414,0.34589041095890416,0.2,0.0410958904109589,0.11352253756260436,0.36619718309859156,0.3992932862190814,0.5234948604992695,0.3307086614173227,0.47305389221556904,0.10769230769230773,0.19999999999999996
80,0.1415929203539823,0.22602739726027404,0.2,0.04794520547945205,0.09515859766277132,0.02816901408450704,0.03180212014134277,0.42070484581498135,0.5275590551181102,0.13772455089820365,0.12307692307692306,0.3999999999999999
81,0.2831858407079646,0.2123287671232877,0.7,0.0684931506849315,0.7545909849749584,0.295774647887324,0.21554770318021205,0.5381791483113005,0.30708661417322825,0.5688622754491018,0.15384615384615394,0.3999999999999999
82,0.24778761061946908,0.26027397260273977,0.47,0.07534246575342465,0.12353923205342238,0.28169014084507044,0.23674911660777392,0.5088105726872243,0.48818897637795233,0.1437125748502994,0.10769230769230773,0.3999999999999999
83,0.23893805309734517,0.3767123287671234,0.26,0.06164383561643835,0.649415692821369,0.2112676056338028,0.15901060070671383,0.5014684287812088,0.3307086614173227,0.4850299401197605,0.15384615384615394,0.3999999999999999
84,0.1504424778761062,0.12328767123287673,0.48,0.06164383561643835,0.09515859766277132,0.23943661971830985,0.19434628975265023,0.42804698972099686,0.5511811023622046,0.2694610778443114,0.2923076923076923,0.6000000000000001
85,0.20353982300884965,0.29452054794520555,0.15,0.08904109589041095,0.10684474123539234,0.25352112676056343,0.12014134275618378,0.4427312775330421,0.5275590551181102,0.155688622754491,0.26153846153846144,0.3999999999999999
86,0.35398230088495575,0.2534246575342466,0.28,0.0684931506849315,0.1636060100166945,0.26760563380281693,0.45936395759717324,0.5234948604992695,0.14960629921259816,0.9700598802395209,0.23076923076923078,0.6000000000000001
87,0.2743362831858408,0.2534246575342466,0.26,0.0684931506849315,0.08347245409015026,0.11267605633802817,0.088339222614841,0.47944199706314805,0.5118110236220472,0.18562874251497005,0.1846153846153846,0.3999999999999999
88,0.4159292035398231,0.1849315068493151,0.44,0.0821917808219178,0.1585976627712855,0.46478873239436624,0.4204946996466432,0.567547723935391,0.3149606299212597,0.532934131736527,0.16923076923076927,0.3999999999999999
89,0.21238938053097345,0.34246575342465757,0.08,0.06164383561643835,0.10684474123539234,0.09859154929577466,0.06360424028268552,0.567547723935391,0.5826771653543306,0.1197604790419162,0.09230769230769219,0.3999999999999999
90,0.2920353982300885,0.27397260273972607,0.26,0.0684931506849315,0.11185308848080136,0.5774647887323944,0.47349823321554785,0.4647577092511028,0.38582677165354307,0.125748502994012,0.16923076923076927,0.3999999999999999
91,0.35398230088495575,0.2534246575342466,0.28,0.0684931506849315,0.1636060100166945,0.26760563380281693,0.45936395759717324,0.5234948604992695,0.14960629921259816,0.9700598802395209,0.23076923076923078,0.6000000000000001
92,0.35398230088495575,0.2534246575342466,0.29,0.07534246575342465,0.1636060100166945,0.25352112676056343,0.44876325088339236,0.5234948604992695,0.14960629921259816,0.9880239520958084,0.21538461538461545,0.3999999999999999
93,0.2743362831858408,0.2534246575342466,0.26,0.0684931506849315,0.08347245409015026,0.11267605633802817,0.088339222614841,0.47944199706314805,0.5118110236220472,0.18562874251497005,0.1846153846153846,0.3999999999999999
94,0.03539823008849563,0.6164383561643837,0.04,0.03424657534246575,0.05509181969949917,0.5633802816901409,0.27915194346289757,0.2738619676945717,0.795275590551181,0.08982035928143708,0.323076923076923,0.19999999999999996
95,0.008849557522123963,0.32876712328767127,0.17,0.0958904109589041,0.07679465776293808,0.22535211267605634,0.353356890459364,0.22980910425845025,0.8740157480314963,0.1616766467065868,0.6923076923076922,0.6000000000000001
96,0.19469026548672563,0.4486301369863015,0.0,0.14383561643835616,0.15025041736227046,0.09859154929577466,0.06007067137809188,0.47209985315713254,0.5590551181102361,0.13772455089820365,0.35384615384615364,0.3999999999999999
97,0.21238938053097345,0.26027397260273977,0.25,0.07534246575342465,0.09682804674457432,0.02816901408450704,0.056537102473498246,0.4574155653450873,0.40157480314960603,0.17964071856287425,0.12307692307692306,0.3999999999999999
98,0.2654867256637168,0.5342465753424659,0.06,0.1095890410958904,0.11185308848080136,0.056338028169014086,0.014134275618374565,0.48678414096916356,0.5118110236220472,0.13772455089820365,0.21538461538461545,0.3999999999999999
99,0.3097345132743363,0.29109589041095896,0.18,0.0684931506849315,0.11352253756260436,0.16901408450704225,0.10247349823321558,0.5234948604992695,0.44094488188976344,0.155688622754491,0.09230769230769219,0.6000000000000001
100,0.32743362831858414,0.3356164383561644,0.3,0.0821917808219178,0.12020033388981638,0.14084507042253522,0.15547703180212016,0.5234948604992695,0.5196850393700787,0.16766467065868265,0.27692307692307677,0.6000000000000001
101,0.2831858407079646,0.26027397260273977,0.3,0.0684931506849315,0.10517529215358934,0.09859154929577466,0.056537102473498246,0.42804698972099686,0.44881889763779537,0.13772455089820365,0.30769230769230765,0.6000000000000001
102,0.3097345132743363,0.29109589041095896,0.18,0.0684931506849315,0.11352253756260436,0.16901408450704225,0.10247349823321558,0.5234948604992695,0.44094488188976344,0.155688622754491,0.09230769230769219,0.6000000000000001
103,0.3097345132743363,0.3116438356164384,0.22,0.0821917808219178,0.10851419031719534,0.15492957746478872,0.20848056537102477,0.48678414096916356,0.43307086614173196,0.10778443113772454,0.12307692307692306,0.3999999999999999
104,0.23008849557522126,0.2534246575342466,0.24,0.08904109589041095,0.09682804674457432,0.056338028169014086,0.1060070671378092,0.4353891336270266,0.46456692913385833,0.08982035928143708,0.15384615384615394,0.3999999999999999
105,0.3097345132743363,0.3116438356164384,0.22,0.0821917808219178,0.10851419031719534,0.15492957746478872,0.20848056537102477,0.48678414096916356,0.43307086614173196,0.10778443113772454,0.12307692307692306,0.3999999999999999
106,0.2831858407079646,0.1986301369863014,0.68,0.0547945205479452,0.7595993322203675,0.23943661971830985,0.22261484098939932,0.530837004405285,0.26771653543307083,0.5868263473053893,0.1384615384615386,0.3999999999999999
107,0.1415929203539823,0.34931506849315075,0.31,0.0547945205479452,0.1268781302170284,0.19718309859154928,0.20494699646643116,0.5014684287812088,0.5669291338582676,0.27544910179640725,0.1384615384615386,0.3999999999999999
108,0.3008849557522124,0.14383561643835618,0.53,0.1095890410958904,0.13188647746243742,0.23943661971830985,0.2614840989399294,0.55286343612336,0.49606299212598426,0.281437125748503,0.1846153846153846,0.6000000000000001
109,0.3097345132743363,0.4554794520547947,0.52,0.07534246575342465,0.18363939899833057,0.5070422535211268,0.519434628975265,0.5014684287812088,0.3700787401574801,0.21556886227544905,0.1384615384615386,0.3999999999999999
110,0.2831858407079646,0.3013698630136987,0.19,0.06164383561643835,0.15358931552587649,0.15492957746478872,0.14487632508833923,0.4647577092511028,0.35433070866141714,0.35928143712574856,0.16923076923076927,0.3999999999999999
111,0.33628318584070804,0.34246575342465757,0.09,0.08904109589041095,0.12020033388981638,0.14084507042253522,0.3604240282685513,0.4647577092511028,0.3228346456692912,0.1976047904191617,0.21538461538461545,0.3999999999999999
112,0.33628318584070804,0.32876712328767127,0.1,0.08904109589041095,0.1218697829716194,0.18309859154929578,0.37102473498233224,0.4647577092511028,0.3228346456692912,0.1976047904191617,0.21538461538461545,0.3999999999999999
113,0.48672566371681414,0.13013698630136988,0.44,0.0958904109589041,0.11352253756260436,0.295774647887324,0.14134275618374562,0.6409691629956029,0.4566929133858264,0.2035928143712575,0.1999999999999999,0.6000000000000001
114,0.2831858407079646,0.3013698630136987,0.19,0.06164383561643835,0.15358931552587649,0.15492957746478872,0.14487632508833923,0.4647577092511028,0.35433070866141714,0.35928143712574856,0.16923076923076927,0.3999999999999999
115,0.424778761061947,0.19178082191780826,0.31,0.08904109589041095,0.1302170283806344,0.16901408450704225,0.1978798586572439,0.47944199706314805,0.2598425196850389,0.17964071856287425,0.323076923076923,0.6000000000000001
116,0.32743362831858414,0.28767123287671237,0.28,0.0684931506849315,0.10851419031719534,0.14084507042253522,0.12014134275618378,0.567547723935391,0.5118110236220472,0.16766467065868265,0.2461538461538461,0.6000000000000001
117,0.2831858407079646,0.3013698630136987,0.12,0.07534246575342465,0.11686143572621022,0.08450704225352114,0.07773851590106008,0.5088105726872243,0.49606299212598426,0.10179640718562874,0.15384615384615394,0.6000000000000001
118,0.3716814159292037,0.29452054794520555,0.04,0.08904109589041095,0.17863105175292154,0.18309859154929578,0.17667844522968199,0.4500734214390576,0.3700787401574801,0.1616766467065868,0.38461538461538447,0.6000000000000001
119,0.21238938053097345,0.39041095890410965,0.08,0.06164383561643835,0.1419031719532553,0.295774647887324,0.29328621908127217,0.42804698972099686,0.47244094488188937,0.125748502994012,0.12307692307692306,0.6000000000000001
120,0.23893805309734517,0.6506849315068495,0.09,0.0547945205479452,0.2771285475792989,0.1267605633802817,0.29328621908127217,0.4500734214390576,0.44094488188976344,0.1437125748502994,0.09230769230769219,0.3999999999999999
121,0.3716814159292037,0.29452054794520555,0.04,0.08904109589041095,0.17863105175292154,0.18309859154929578,0.17667844522968199,0.4500734214390576,0.3700787401574801,0.1616766467065868,0.38461538461538447,0.6000000000000001
122,0.23893805309734517,0.39383561643835624,0.0,0.1095890410958904,0.10517529215358934,0.02816901408450704,0.024734982332155486,0.5822320117474362,0.590551181102362,0.1137724550898204,0.12307692307692306,0.3999999999999999
123,0.3008849557522124,0.40410958904109595,0.0,0.11643835616438356,0.11352253756260436,0.14084507042253522,0.09893992932862193,0.55286343612336,0.5511811023622046,0.1197604790419162,0.16923076923076927,0.3999999999999999
124,0.2831858407079646,0.26027397260273977,0.17,0.04794520547945205,0.11686143572621022,0.28169014084507044,0.3392226148409895,0.4353891336270266,0.5118110236220472,0.08982035928143708,0.16923076923076927,0.3999999999999999
125,0.3893805309734514,0.34246575342465757,0.04,0.0684931506849315,0.2237061769616027,0.36619718309859156,0.2968197879858658,0.6116005873715125,0.3307086614173227,0.2215568862275449,0.15384615384615394,0.3999999999999999
126,0.3185840707964601,0.8287671232876714,0.0,0.0547945205479452,0.11519198664440738,0.02816901408450704,0.02120141342756184,0.4647577092511028,0.622047244094488,0.09580838323353294,0.38461538461538447,0.3999999999999999
127,0.3097345132743363,0.8287671232876714,0.0,0.06164383561643835,0.11686143572621022,0.02816901408450704,0.02120141342756184,0.4647577092511028,0.6299212598425195,0.08982035928143708,0.38461538461538447,0.3999999999999999
128,0.3008849557522124,0.3219178082191781,0.16,0.06164383561643835,0.08848080133555927,0.02816901408450704,0.035335689045936404,0.4500734214390576,0.5354330708661417,0.3532934131736528,0.323076923076923,0.8
129,0.1327433628318584,0.17808219178082194,0.15,0.06164383561643835,0.10016694490818032,0.07042253521126761,0.04593639575971733,0.3986784140969206,0.5354330708661417,0.1437125748502994,0.15384615384615394,0.3999999999999999
130,0.3008849557522124,0.42808219178082196,0.56,0.07534246575342465,0.17696160267111855,0.4084507042253521,0.45229681978798597,0.4941262848751933,0.393700787401575,0.1976047904191617,0.15384615384615394,0.3999999999999999
131,0.08849557522123891,0.26027397260273977,0.09,0.0958904109589041,0.0617696160267112,0.22535211267605634,0.32862190812720854,0.2665198237885562,0.7007874015748028,0.17964071856287425,0.7076923076923075,0.3999999999999999
132,0.08849557522123891,0.26027397260273977,0.09,0.0958904109589041,0.0617696160267112,0.22535211267605634,0.32862190812720854,0.2665198237885562,0.7007874015748028,0.17964071856287425,0.7076923076923075,0.3999999999999999
